15963885355,0.0
18654692914,0.0
1590140304209,0.0
1590140304506,0.0
1590140305107,0.0
1590140306678,0.0
1590142148962,0.0
1590142149853,0.0
1590142176354,0.0
1590142197076,0.0
1590142201148,0.0
1590142201162,0.0
1590142203104,0.0
1590142203401,0.0
1590142213981,0.0
1590142215619,0.0
1590142240482,0.0
1590150321449,0.0
1590151103907,0.0
1590151321240,0.0
1590151467962,0.0
1590151835808,0.0
1591013471721,0.0
1591013766650,0.0
1591014637324,0.0
1591015027858,0.0
1591015408602,0.0
1591015420000,0.0
1591015454210,0.0
1591015454562,0.0
1591015454814,0.0
1591015480745,0.0
1591015506575,0.0
1591015519216,0.0
1591016159916,0.0
1591016174957,5.8
1591016439575,0.0
1591016517778,5.498235294117647
1591020377344,0.0
1591020742401,0.0
1591040161114,0.0
1591040356657,0.0
1592015013285,0.0
1592015056299,0.0
1592015056343,16.0
1592015058781,0.0
1592015059993,0.0
1593141148827,5.8
1594140460286,0.0
1595150771652,0.0
1595150883423,0.0
1595151204906,0.0
1595151866807,0.0
1595151915963,0.0
1595160353664,0.0
1596140628703,0.0
1596160058337,0.0
1598140107578,0.0
2900000072022,0.0
2900000124974,0.0
2900000177079,0.0
2900000179417,0.0
2900000210790,0.0
2900000224001,0.0
2900000245914,0.0
2900000284333,0.0
2900000308312,0.0
2900000353848,0.0
2900000386440,0.0
2900000417663,0.0
2900000449732,0.0
2900000476042,0.0
2900000485990,0.0
2900000566378,0.0
2900000588691,0.0
2900000840164,0.0
2900000845121,0.0
2900000855502,0.0
2900000864498,0.0
2900000890688,0.0
2900000941830,0.0
2900001067881,0.0
2900001067911,0.0
2900001078658,0.0
2900001092012,0.0
2900001211239,0.0
2900001215688,0.0
2900001234399,0.0
2900001240246,0.0
2900001255080,0.0
2900001270205,0.0
2900001364058,0.0
2900001413886,0.0
2900001423069,0.0
2900001432672,0.0
2900001436410,0.0
2900001437165,0.0
2900001540971,0.0
2900001550246,0.0
2900001575201,0.0
2900002932416,0.0
2900002933024,0.0
2900002934304,0.0
2900002934762,0.0
2900002934892,0.0
2900002936940,0.0
2900002944495,0.0
2900003110479,5.8
2900003115009,0.0
2900003123479,0.0
6222021615010082737,0.0
781924,372.5444963144962
13325038116,129.4064827586207
13854627199,0.0
13864739266,112.01926174496636
15954611837,91.65791666666667
15954688237,0.0
15963883482,112.01926174496636
15963885355,91.65791666666667
18554652702,77.63754237288137
18654692914,77.63754237288137
18764569988,0.0
1590120464497,0.0
1590120718170,0.0
1590130640102,61.0755421686747
1590130817948,190.31507987220442
1590140304209,0.0
1590140304506,117.25422222222224
1590140305107,74.36572254335258
1590140306678,285.6048780487807
1590140307286,76.01298076923077
1590140307415,84.46444444444442
1590140307767,91.65791666666667
1590140307859,0.0
1590140308030,126.64571428571445
1590140308214,131.06909090909087
1590141216259,74.36572254335258
1590141414228,76.01298076923077
1590142128124,198.13318181818192
1590142129763,116.20626506024084
1590142148962,127.88792452830191
1590142149112,74.36572254335258
1590142149853,112.01926174496636
1590142150507,0.0
1590142151689,126.64571428571445
1590142152440,76.01298076923077
1590142176354,0.0
1590142176521,74.36572254335258
1590142179621,0.0
1590142191722,198.13318181818192
1590142194327,138.86564516129036
1590142197076,92.11864864864862
1590142201148,0.0
1590142201162,226.7455172413793
1590142201513,112.01926174496636
1590142202190,116.20626506024084
1590142203104,311.9211897106109
1590142203180,129.4064827586207
1590142203401,0.0
1590142204569,76.01298076923077
1590142205993,330.21360824742266
1590142206747,126.64571428571445
1590142210195,76.01298076923077
1590142213189,116.20626506024084
1590142213356,116.20626506024084
1590142213981,198.13318181818192
1590142215619,127.88792452830191
1590142230179,0.0
1590142240482,0.0
1590142242370,112.01926174496636
1590142456470,112.01926174496636
1590142477895,0.0
1590142514866,74.36572254335258
1590142516068,0.0
1590142516600,0.0
1590142517836,0.0
1590142518307,138.86564516129036
1590142519632,74.36572254335258
1590142520300,0.0
1590142648356,126.64571428571445
1590142751995,112.01926174496636
1590150321449,0.0
1590151076256,126.64571428571445
1590151103907,112.01926174496636
1590151210391,74.36572254335258
1590151321240,84.46444444444442
1590151363066,0.0
1590151427355,58.166788990825694
1590151428581,112.01926174496636
1590151432557,128.540625
1590151457185,0.0
1590151459721,76.01298076923077
1590151464053,76.01298076923077
1590151467962,74.36572254335258
1590151472027,127.88792452830191
1590151472782,116.20626506024084
1590151500423,0.0
1590151682891,0.0
1590151825175,77.63754237288137
1590151829753,0.0
1590151832586,116.20626506024084
1590151832593,116.20626506024084
1590151835808,138.86564516129036
1590151842899,116.20626506024084
1590151843124,112.01926174496636
1590151977348,70.43247252747248
1591012978559,74.36572254335258
1591013167365,0.0
1591013227632,0.0
1591013471721,74.36572254335258
1591013766650,126.64571428571445
1591013866800,84.46444444444442
1591013877134,112.01926174496636
1591014083046,70.43247252747248
1591014130276,0.0
1591014133086,0.0
1591014214433,116.20626506024084
1591014255948,0.0
1591014278527,91.65791666666667
1591014338276,91.1124
1591014523610,76.01298076923077
1591014577972,0.0
1591014637324,112.01926174496636
1591014680184,112.01926174496636
1591014943968,112.01926174496636
1591015027858,116.20626506024084
1591015034924,0.0
1591015074944,0.0
1591015088262,0.0
1591015091286,0.0
1591015097233,116.20626506024084
1591015097516,277.14678571428567
1591015112424,76.01298076923077
1591015136338,0.0
1591015184407,0.0
1591015218485,91.65791666666667
1591015269418,77.63754237288137
1591015327590,190.31507987220442
1591015408602,74.36572254335258
1591015419448,0.0
1591015420000,138.86564516129036
1591015452933,76.01298076923077
1591015454142,0.0
1591015454210,126.64571428571445
1591015454562,76.01298076923077
1591015454692,70.43247252747248
1591015454814,127.88792452830191
1591015456955,58.166788990825694
1591015456993,0.0
1591015457273,116.20626506024084
1591015476700,76.01298076923077
1591015478124,129.4064827586207
1591015480455,0.0
1591015480745,76.01298076923077
1591015483951,84.46444444444442
1591015500993,0.0
1591015501716,76.01298076923077
1591015506575,116.20626506024084
1591015519216,116.20626506024084
1591015521639,117.25422222222224
1591015598785,0.0
1591015600815,116.20626506024084
1591015604417,76.01298076923077
1591016154157,84.46444444444442
1591016159916,0.0
1591016162466,61.0755421686747
1591016170300,226.7455172413793
1591016172045,76.01298076923077
1591016174353,93.61000000000001
1591016174957,126.64571428571445
1591016310287,127.88792452830191
1591016320026,0.0
1591016350504,0.0
1591016382857,0.0
1591016411137,190.31507987220442
1591016439575,77.63754237288137
1591016440328,138.86564516129036
1591016443121,74.36572254335258
1591016494765,84.46444444444442
1591016517778,74.36572254335258
1591016517921,74.36572254335258
1591016519031,76.01298076923077
1591020269281,116.20626506024084
1591020377344,198.13318181818192
1591020695158,0.0
1591020742401,74.36572254335258
